compound_ref,target_bacterium,activity_label,relation,activity_type,activity_value,activity_unit,source
CHEMBL15192,Staphylococcus aureus,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL98,Staphylococcus aureus,,ACTIVITY,IC50,14000.0,nM,chembl_amr_activities
CHEMBL232053,Staphylococcus aureus,,ACTIVITY,IC50,4800.0,nM,chembl_amr_activities
CHEMBL600221,Staphylococcus aureus,,ACTIVITY,IC50,5000.0,nM,chembl_amr_activities
CHEMBL602502,Staphylococcus aureus,,ACTIVITY,IC50,5000.0,nM,chembl_amr_activities
CHEMBL602503,Staphylococcus aureus,,ACTIVITY,IC50,5400.0,nM,chembl_amr_activities
CHEMBL1797656,Staphylococcus aureus,,ACTIVITY,IC50,200000.0,nM,chembl_amr_activities
CHEMBL1797657,Staphylococcus aureus,,ACTIVITY,IC50,200000.0,nM,chembl_amr_activities
CHEMBL2164250,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL2164249,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL222824,Staphylococcus aureus,,ACTIVITY,IC50,23900.0,nM,chembl_amr_activities
CHEMBL2164248,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL2164247,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL51979,Staphylococcus aureus,,ACTIVITY,IC50,400.0,nM,chembl_amr_activities
CHEMBL2164246,Staphylococcus aureus,,ACTIVITY,IC50,200.0,nM,chembl_amr_activities
CHEMBL2164245,Staphylococcus aureus,,ACTIVITY,IC50,4300.0,nM,chembl_amr_activities
CHEMBL2164244,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL2164243,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL1938900,Staphylococcus aureus,,ACTIVITY,IC50,5900.0,nM,chembl_amr_activities
CHEMBL1230640,Staphylococcus aureus,,ACTIVITY,IC50,2400.0,nM,chembl_amr_activities
CHEMBL2169917,Staphylococcus aureus,,ACTIVITY,IC50,110.0,nM,chembl_amr_activities
CHEMBL1615036,Staphylococcus aureus,,ACTIVITY,IC50,180.0,nM,chembl_amr_activities
CHEMBL1938896,Staphylococcus aureus,,ACTIVITY,IC50,2500.0,nM,chembl_amr_activities
CHEMBL1255743,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3108959,Staphylococcus aureus,,ACTIVITY,IC50,16000.0,nM,chembl_amr_activities
CHEMBL3108953,Staphylococcus aureus,,ACTIVITY,IC50,5500.0,nM,chembl_amr_activities
CHEMBL3108955,Staphylococcus aureus,,ACTIVITY,IC50,5100.0,nM,chembl_amr_activities
CHEMBL3108956,Staphylococcus aureus,,ACTIVITY,IC50,5000.0,nM,chembl_amr_activities
CHEMBL3108952,Staphylococcus aureus,,ACTIVITY,IC50,3900.0,nM,chembl_amr_activities
CHEMBL3108954,Staphylococcus aureus,,ACTIVITY,IC50,3500.0,nM,chembl_amr_activities
CHEMBL3108958,Staphylococcus aureus,,ACTIVITY,IC50,420.0,nM,chembl_amr_activities
CHEMBL1230640,Staphylococcus aureus,,ACTIVITY,IC50,300.0,nM,chembl_amr_activities
CHEMBL1435274,Staphylococcus aureus,,ACTIVITY,IC50,2000.0,nM,chembl_amr_activities
CHEMBL1230640,Staphylococcus aureus,,ACTIVITY,IC50,200.0,nM,chembl_amr_activities
CHEMBL1519338,Staphylococcus aureus,,ACTIVITY,IC50,11000.0,nM,chembl_amr_activities
CHEMBL1486366,Staphylococcus aureus,,ACTIVITY,IC50,1100.0,nM,chembl_amr_activities
CHEMBL588,Staphylococcus aureus,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL459,Staphylococcus aureus,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL59,Staphylococcus aureus,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL15192,Staphylococcus aureus,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL8260,Staphylococcus aureus,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL164,Staphylococcus aureus,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL2169917,Staphylococcus aureus,,ACTIVITY,IC50,110.0,nM,chembl_amr_activities
CHEMBL1615036,Staphylococcus aureus,,ACTIVITY,IC50,180.0,nM,chembl_amr_activities
CHEMBL3621852,Staphylococcus aureus,,ACTIVITY,IC50,398.11,nM,chembl_amr_activities
CHEMBL3621851,Staphylococcus aureus,,ACTIVITY,IC50,15848.93,nM,chembl_amr_activities
CHEMBL3621853,Staphylococcus aureus,,ACTIVITY,IC50,79432.82,nM,chembl_amr_activities
CHEMBL3621854,Staphylococcus aureus,,ACTIVITY,IC50,79432.82,nM,chembl_amr_activities
CHEMBL3621855,Staphylococcus aureus,,ACTIVITY,IC50,50118.72,nM,chembl_amr_activities
CHEMBL3621856,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621857,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621858,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621859,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621860,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621861,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621862,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621863,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621864,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621865,Staphylococcus aureus,,ACTIVITY,IC50,5011.87,nM,chembl_amr_activities
CHEMBL3621866,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621867,Staphylococcus aureus,,ACTIVITY,IC50,79432.82,nM,chembl_amr_activities
CHEMBL3621868,Staphylococcus aureus,,ACTIVITY,IC50,50118.72,nM,chembl_amr_activities
CHEMBL3621869,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621870,Staphylococcus aureus,,ACTIVITY,IC50,25118.86,nM,chembl_amr_activities
CHEMBL3621871,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621873,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621874,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621875,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621876,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621877,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621878,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621879,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621880,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621881,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3621882,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL90852,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL316034,Staphylococcus aureus,,ACTIVITY,IC50,6309.57,nM,chembl_amr_activities
CHEMBL1230640,Staphylococcus aureus,,ACTIVITY,IC50,316.23,nM,chembl_amr_activities
CHEMBL1982368,Staphylococcus aureus,,ACTIVITY,IC50,316.23,nM,chembl_amr_activities
CHEMBL3621850,Staphylococcus aureus,,ACTIVITY,IC50,6309.57,nM,chembl_amr_activities
CHEMBL3188597,Staphylococcus aureus,,ACTIVITY,IC50,19952.62,nM,chembl_amr_activities
CHEMBL1383671,Staphylococcus aureus,,ACTIVITY,IC50,1258.93,nM,chembl_amr_activities
CHEMBL3770740,Staphylococcus aureus,,ACTIVITY,IC50,125.89,nM,chembl_amr_activities
CHEMBL3769511,Staphylococcus aureus,,ACTIVITY,IC50,398.11,nM,chembl_amr_activities
CHEMBL3769724,Staphylococcus aureus,,ACTIVITY,IC50,398.11,nM,chembl_amr_activities
CHEMBL3771198,Staphylococcus aureus,,ACTIVITY,IC50,501.19,nM,chembl_amr_activities
CHEMBL3771180,Staphylococcus aureus,,ACTIVITY,IC50,501.19,nM,chembl_amr_activities
CHEMBL3770732,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3775237,Staphylococcus aureus,,ACTIVITY,IC50,39.81,nM,chembl_amr_activities
CHEMBL3775889,Staphylococcus aureus,,ACTIVITY,IC50,50.12,nM,chembl_amr_activities
CHEMBL3774615,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3774435,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3775612,Staphylococcus aureus,,ACTIVITY,IC50,39.81,nM,chembl_amr_activities
CHEMBL1230640,Staphylococcus aureus,,ACTIVITY,IC50,200.0,nM,chembl_amr_activities
CHEMBL1230640,Staphylococcus aureus,,ACTIVITY,IC50,1400.0,nM,chembl_amr_activities
CHEMBL3785984,Staphylococcus aureus,,ACTIVITY,IC50,45000.0,nM,chembl_amr_activities
CHEMBL3785164,Staphylococcus aureus,,ACTIVITY,IC50,5000.0,nM,chembl_amr_activities
CHEMBL3793278,Staphylococcus aureus,,ACTIVITY,IC50,13000.0,nM,chembl_amr_activities
CHEMBL3786952,Staphylococcus aureus,,ACTIVITY,IC50,160.0,nM,chembl_amr_activities
CHEMBL1571747,Staphylococcus aureus,,ACTIVITY,IC50,15000.0,nM,chembl_amr_activities
CHEMBL4857264,Staphylococcus aureus,,ACTIVITY,IC50,347000.0,nM,chembl_amr_activities
CHEMBL4861268,Staphylococcus aureus,,ACTIVITY,IC50,72000.0,nM,chembl_amr_activities
CHEMBL4851617,Staphylococcus aureus,,ACTIVITY,IC50,106000.0,nM,chembl_amr_activities
CHEMBL4852545,Staphylococcus aureus,,ACTIVITY,IC50,274000.0,nM,chembl_amr_activities
CHEMBL4870552,Staphylococcus aureus,,ACTIVITY,IC50,437000.0,nM,chembl_amr_activities
CHEMBL4862624,Staphylococcus aureus,,ACTIVITY,IC50,41000.0,nM,chembl_amr_activities
CHEMBL4866724,Staphylococcus aureus,,ACTIVITY,IC50,16000.0,nM,chembl_amr_activities
CHEMBL4852369,Staphylococcus aureus,,ACTIVITY,IC50,9000.0,nM,chembl_amr_activities
CHEMBL4854761,Staphylococcus aureus,,ACTIVITY,IC50,70000.0,nM,chembl_amr_activities
CHEMBL3114982,Staphylococcus aureus,,ACTIVITY,IC50,76000.0,nM,chembl_amr_activities
CHEMBL4875646,Staphylococcus aureus,,ACTIVITY,IC50,24000.0,nM,chembl_amr_activities
CHEMBL4856042,Staphylococcus aureus,,ACTIVITY,IC50,24000.0,nM,chembl_amr_activities
CHEMBL4847015,Staphylococcus aureus,,ACTIVITY,IC50,5000.0,nM,chembl_amr_activities
CHEMBL1933775,Staphylococcus aureus,,ACTIVITY,IC50,900.0,nM,chembl_amr_activities
CHEMBL3114983,Staphylococcus aureus,,ACTIVITY,IC50,27000.0,nM,chembl_amr_activities
CHEMBL4877978,Staphylococcus aureus,,ACTIVITY,IC50,27000.0,nM,chembl_amr_activities
CHEMBL4874810,Staphylococcus aureus,,ACTIVITY,IC50,5000.0,nM,chembl_amr_activities
CHEMBL4848475,Staphylococcus aureus,,ACTIVITY,IC50,6000.0,nM,chembl_amr_activities
CHEMBL4875827,Staphylococcus aureus,,ACTIVITY,IC50,199000.0,nM,chembl_amr_activities
CHEMBL1398171,Staphylococcus aureus,,ACTIVITY,IC50,160000.0,nM,chembl_amr_activities
CHEMBL1933774,Staphylococcus aureus,,ACTIVITY,IC50,35000.0,nM,chembl_amr_activities
CHEMBL4865114,Staphylococcus aureus,,ACTIVITY,IC50,34000.0,nM,chembl_amr_activities
CHEMBL1933615,Staphylococcus aureus,,ACTIVITY,IC50,74000.0,nM,chembl_amr_activities
CHEMBL4847682,Staphylococcus aureus,,ACTIVITY,IC50,57000.0,nM,chembl_amr_activities
CHEMBL4854213,Staphylococcus aureus,,ACTIVITY,IC50,191000.0,nM,chembl_amr_activities
CHEMBL4873031,Staphylococcus aureus,,ACTIVITY,IC50,68000.0,nM,chembl_amr_activities
CHEMBL4872349,Staphylococcus aureus,,ACTIVITY,IC50,19000.0,nM,chembl_amr_activities
CHEMBL1571747,Staphylococcus aureus,,ACTIVITY,IC50,581000.0,nM,chembl_amr_activities
CHEMBL1933775,Staphylococcus aureus,,ACTIVITY,IC50,13000.0,nM,chembl_amr_activities
CHEMBL99,Staphylococcus aureus,,ACTIVITY,IC50,28400.0,nM,chembl_amr_activities
CHEMBL98,Staphylococcus aureus,,ACTIVITY,IC50,14000.0,nM,chembl_amr_activities
CHEMBL2164246,Staphylococcus aureus,,ACTIVITY,IC50,200.0,nM,chembl_amr_activities
CHEMBL1982368,Staphylococcus aureus,,ACTIVITY,IC50,290.0,nM,chembl_amr_activities
CHEMBL1398529,Staphylococcus aureus,,ACTIVITY,IC50,920.0,nM,chembl_amr_activities
CHEMBL1571747,Staphylococcus aureus,,ACTIVITY,IC50,4000.0,nM,chembl_amr_activities
CHEMBL1933775,Staphylococcus aureus,,ACTIVITY,IC50,900.0,nM,chembl_amr_activities
CHEMBL1230640,Staphylococcus aureus,,ACTIVITY,IC50,200.0,nM,chembl_amr_activities
CHEMBL316034,Staphylococcus aureus,,ACTIVITY,IC50,4700.0,nM,chembl_amr_activities
CHEMBL88972,Staphylococcus aureus,,ACTIVITY,IC50,1900000.0,nM,chembl_amr_activities
CHEMBL284104,Staphylococcus aureus,,ACTIVITY,IC50,250000.0,nM,chembl_amr_activities
CHEMBL286204,Staphylococcus aureus,,ACTIVITY,IC50,10000000.0,nM,chembl_amr_activities
CHEMBL3108956,Staphylococcus aureus,,ACTIVITY,IC50,6400.0,nM,chembl_amr_activities
CHEMBL2169917,Staphylococcus aureus,,ACTIVITY,IC50,110.0,nM,chembl_amr_activities
CHEMBL316034,Staphylococcus aureus,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL5277662,Staphylococcus aureus,,ACTIVITY,IC50,2300.0,nM,chembl_amr_activities
CHEMBL1982368,Staphylococcus aureus,,ACTIVITY,IC50,340.0,nM,chembl_amr_activities
CHEMBL5409822,Staphylococcus aureus,,ACTIVITY,IC50,56000.0,nM,chembl_amr_activities
CHEMBL5414235,Staphylococcus aureus,,ACTIVITY,IC50,2360.0,nM,chembl_amr_activities
CHEMBL5415306,Staphylococcus aureus,,ACTIVITY,IC50,2450.0,nM,chembl_amr_activities
CHEMBL5429223,Staphylococcus aureus,,ACTIVITY,IC50,990.0,nM,chembl_amr_activities
CHEMBL5429166,Staphylococcus aureus,,ACTIVITY,IC50,3690.0,nM,chembl_amr_activities
CHEMBL5401915,Staphylococcus aureus,,ACTIVITY,IC50,5710.0,nM,chembl_amr_activities
CHEMBL5430087,Staphylococcus aureus,,ACTIVITY,IC50,1300.0,nM,chembl_amr_activities
CHEMBL5422782,Staphylococcus aureus,,ACTIVITY,IC50,1600.0,nM,chembl_amr_activities
CHEMBL316034,Staphylococcus aureus,,ACTIVITY,IC50,300.0,nM,chembl_amr_activities
CHEMBL5425339,Staphylococcus aureus,,ACTIVITY,IC50,3200.0,nM,chembl_amr_activities
CHEMBL5434665,Staphylococcus aureus,,ACTIVITY,IC50,5900.0,nM,chembl_amr_activities
CHEMBL5402035,Staphylococcus aureus,,ACTIVITY,IC50,28200.0,nM,chembl_amr_activities
CHEMBL5419332,Staphylococcus aureus,,ACTIVITY,IC50,3600.0,nM,chembl_amr_activities
CHEMBL5408048,Staphylococcus aureus,,ACTIVITY,IC50,22700.0,nM,chembl_amr_activities
CHEMBL5423565,Staphylococcus aureus,,ACTIVITY,IC50,3200.0,nM,chembl_amr_activities
CHEMBL5407378,Staphylococcus aureus,,ACTIVITY,IC50,6200.0,nM,chembl_amr_activities
CHEMBL5396670,Staphylococcus aureus,,ACTIVITY,IC50,15500.0,nM,chembl_amr_activities
CHEMBL5428941,Staphylococcus aureus,,ACTIVITY,IC50,11300.0,nM,chembl_amr_activities
CHEMBL5408058,Staphylococcus aureus,,ACTIVITY,IC50,50000.0,nM,chembl_amr_activities
CHEMBL3188597,Staphylococcus aureus,,ACTIVITY,IC50,63000.0,nM,chembl_amr_activities
CHEMBL4303308,Staphylococcus aureus,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL3188597,Staphylococcus aureus,,ACTIVITY,IC50,19600.0,nM,chembl_amr_activities
CHEMBL1230640,Staphylococcus aureus,,ACTIVITY,IC50,2400.0,nM,chembl_amr_activities
CHEMBL5314494,Staphylococcus aureus,,ACTIVITY,IC50,270.0,nM,chembl_amr_activities
CHEMBL338088,Klebsiella pneumoniae,,ACTIVITY,IC50,230.0,nM,chembl_amr_activities
CHEMBL266608,Klebsiella pneumoniae,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL541203,Klebsiella pneumoniae,,ACTIVITY,IC50,440.0,nM,chembl_amr_activities
CHEMBL419424,Klebsiella pneumoniae,,ACTIVITY,IC50,8000.0,nM,chembl_amr_activities
CHEMBL127101,Klebsiella pneumoniae,,ACTIVITY,IC50,190.0,nM,chembl_amr_activities
CHEMBL123798,Klebsiella pneumoniae,,ACTIVITY,IC50,39000.0,nM,chembl_amr_activities
CHEMBL339695,Klebsiella pneumoniae,,ACTIVITY,IC50,15800.0,nM,chembl_amr_activities
CHEMBL151728,Klebsiella pneumoniae,,ACTIVITY,IC50,300.0,nM,chembl_amr_activities
CHEMBL126167,Klebsiella pneumoniae,,ACTIVITY,IC50,520.0,nM,chembl_amr_activities
CHEMBL339631,Klebsiella pneumoniae,,ACTIVITY,IC50,1340.0,nM,chembl_amr_activities
CHEMBL125154,Klebsiella pneumoniae,,ACTIVITY,IC50,850.0,nM,chembl_amr_activities
CHEMBL124749,Klebsiella pneumoniae,,ACTIVITY,IC50,870.0,nM,chembl_amr_activities
CHEMBL123904,Klebsiella pneumoniae,,ACTIVITY,IC50,400.0,nM,chembl_amr_activities
CHEMBL127335,Klebsiella pneumoniae,,ACTIVITY,IC50,290.0,nM,chembl_amr_activities
CHEMBL125244,Klebsiella pneumoniae,,ACTIVITY,IC50,220.0,nM,chembl_amr_activities
CHEMBL341142,Klebsiella pneumoniae,,ACTIVITY,IC50,1060.0,nM,chembl_amr_activities
CHEMBL123797,Klebsiella pneumoniae,,ACTIVITY,IC50,270.0,nM,chembl_amr_activities
CHEMBL81977,Klebsiella pneumoniae,,ACTIVITY,IC50,19100.0,nM,chembl_amr_activities
CHEMBL125200,Klebsiella pneumoniae,,ACTIVITY,IC50,440.0,nM,chembl_amr_activities
CHEMBL346886,Klebsiella pneumoniae,,ACTIVITY,IC50,10000.0,nM,chembl_amr_activities
CHEMBL150423,Klebsiella pneumoniae,,ACTIVITY,IC50,100000.0,nM,chembl_amr_activities
CHEMBL127396,Klebsiella pneumoniae,,ACTIVITY,IC50,130.0,nM,chembl_amr_activities
CHEMBL151549,Klebsiella pneumoniae,,ACTIVITY,IC50,390.0,nM,chembl_amr_activities
CHEMBL340620,Klebsiella pneumoniae,,ACTIVITY,IC50,4800.0,nM,chembl_amr_activities
CHEMBL126871,Klebsiella pneumoniae,,ACTIVITY,IC50,4200.0,nM,chembl_amr_activities
CHEMBL340481,Klebsiella pneumoniae,,ACTIVITY,IC50,2000.0,nM,chembl_amr_activities
CHEMBL435871,Klebsiella pneumoniae,,ACTIVITY,IC50,780.0,nM,chembl_amr_activities
CHEMBL147359,Klebsiella pneumoniae,,ACTIVITY,IC50,1930.0,nM,chembl_amr_activities
CHEMBL355633,Klebsiella pneumoniae,,ACTIVITY,IC50,18000.0,nM,chembl_amr_activities
CHEMBL607928,Klebsiella pneumoniae,,ACTIVITY,IC50,700.0,nM,chembl_amr_activities
CHEMBL352926,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL424399,Klebsiella pneumoniae,,ACTIVITY,IC50,5000.0,nM,chembl_amr_activities
CHEMBL169806,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL608792,Klebsiella pneumoniae,,ACTIVITY,IC50,250.0,nM,chembl_amr_activities
CHEMBL607657,Klebsiella pneumoniae,,ACTIVITY,IC50,10000.0,nM,chembl_amr_activities
CHEMBL166286,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL172743,Klebsiella pneumoniae,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL608772,Klebsiella pneumoniae,,ACTIVITY,IC50,300000.0,nM,chembl_amr_activities
CHEMBL608784,Klebsiella pneumoniae,,ACTIVITY,IC50,2000.0,nM,chembl_amr_activities
CHEMBL170272,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL168212,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL355675,Klebsiella pneumoniae,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL169140,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL171083,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL607649,Klebsiella pneumoniae,,ACTIVITY,IC50,100.0,nM,chembl_amr_activities
CHEMBL608783,Klebsiella pneumoniae,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL607634,Klebsiella pneumoniae,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL353789,Klebsiella pneumoniae,,ACTIVITY,IC50,75000.0,nM,chembl_amr_activities
CHEMBL537836,Klebsiella pneumoniae,,ACTIVITY,IC50,18000.0,nM,chembl_amr_activities
CHEMBL607650,Klebsiella pneumoniae,,ACTIVITY,IC50,1900.0,nM,chembl_amr_activities
CHEMBL607648,Klebsiella pneumoniae,,ACTIVITY,IC50,450.0,nM,chembl_amr_activities
CHEMBL171082,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL608232,Klebsiella pneumoniae,,ACTIVITY,IC50,900.0,nM,chembl_amr_activities
CHEMBL607633,Klebsiella pneumoniae,,ACTIVITY,IC50,700.0,nM,chembl_amr_activities
CHEMBL1173120,Klebsiella pneumoniae,,ACTIVITY,IC50,45.0,nM,chembl_amr_activities
CHEMBL171978,Klebsiella pneumoniae,,ACTIVITY,IC50,30000.0,nM,chembl_amr_activities
CHEMBL608508,Klebsiella pneumoniae,,ACTIVITY,IC50,68000.0,nM,chembl_amr_activities
CHEMBL3606022,Klebsiella pneumoniae,,ACTIVITY,IC50,1900.0,nM,chembl_amr_activities
CHEMBL3698975,Klebsiella pneumoniae,,ACTIVITY,IC50,390.0,nM,chembl_amr_activities
CHEMBL3698976,Klebsiella pneumoniae,,ACTIVITY,IC50,160.0,nM,chembl_amr_activities
CHEMBL3698977,Klebsiella pneumoniae,,ACTIVITY,IC50,140.0,nM,chembl_amr_activities
CHEMBL3698978,Klebsiella pneumoniae,,ACTIVITY,IC50,90.0,nM,chembl_amr_activities
CHEMBL3698979,Klebsiella pneumoniae,,ACTIVITY,IC50,4600.0,nM,chembl_amr_activities
CHEMBL3698980,Klebsiella pneumoniae,,ACTIVITY,IC50,2300.0,nM,chembl_amr_activities
CHEMBL3606018,Klebsiella pneumoniae,,ACTIVITY,IC50,330.0,nM,chembl_amr_activities
CHEMBL3606019,Klebsiella pneumoniae,,ACTIVITY,IC50,530.0,nM,chembl_amr_activities
CHEMBL3606005,Klebsiella pneumoniae,,ACTIVITY,IC50,6600.0,nM,chembl_amr_activities
CHEMBL3698981,Klebsiella pneumoniae,,ACTIVITY,IC50,3950.0,nM,chembl_amr_activities
CHEMBL3606014,Klebsiella pneumoniae,,ACTIVITY,IC50,1560.0,nM,chembl_amr_activities
CHEMBL3698985,Klebsiella pneumoniae,,ACTIVITY,IC50,5770.0,nM,chembl_amr_activities
CHEMBL3698986,Klebsiella pneumoniae,,ACTIVITY,IC50,7100.0,nM,chembl_amr_activities
CHEMBL3605996,Klebsiella pneumoniae,,ACTIVITY,IC50,1100.0,nM,chembl_amr_activities
CHEMBL3606000,Klebsiella pneumoniae,,ACTIVITY,IC50,4420.0,nM,chembl_amr_activities
CHEMBL3606001,Klebsiella pneumoniae,,ACTIVITY,IC50,5990.0,nM,chembl_amr_activities
CHEMBL3606003,Klebsiella pneumoniae,,ACTIVITY,IC50,3000.0,nM,chembl_amr_activities
CHEMBL3605997,Klebsiella pneumoniae,,ACTIVITY,IC50,9890.0,nM,chembl_amr_activities
CHEMBL3698987,Klebsiella pneumoniae,,ACTIVITY,IC50,200.0,nM,chembl_amr_activities
CHEMBL3698988,Klebsiella pneumoniae,,ACTIVITY,IC50,320.0,nM,chembl_amr_activities
CHEMBL3606015,Klebsiella pneumoniae,,ACTIVITY,IC50,190.0,nM,chembl_amr_activities
CHEMBL3606016,Klebsiella pneumoniae,,ACTIVITY,IC50,100.0,nM,chembl_amr_activities
CHEMBL3698989,Klebsiella pneumoniae,,ACTIVITY,IC50,300.0,nM,chembl_amr_activities
CHEMBL3605998,Klebsiella pneumoniae,,ACTIVITY,IC50,110.0,nM,chembl_amr_activities
CHEMBL3698990,Klebsiella pneumoniae,,ACTIVITY,IC50,380.0,nM,chembl_amr_activities
CHEMBL3698991,Klebsiella pneumoniae,,ACTIVITY,IC50,1100.0,nM,chembl_amr_activities
CHEMBL3698992,Klebsiella pneumoniae,,ACTIVITY,IC50,900.0,nM,chembl_amr_activities
CHEMBL3698993,Klebsiella pneumoniae,,ACTIVITY,IC50,300.0,nM,chembl_amr_activities
CHEMBL3698994,Klebsiella pneumoniae,,ACTIVITY,IC50,230.0,nM,chembl_amr_activities
CHEMBL3698995,Klebsiella pneumoniae,,ACTIVITY,IC50,260.0,nM,chembl_amr_activities
CHEMBL3698996,Klebsiella pneumoniae,,ACTIVITY,IC50,260.0,nM,chembl_amr_activities
CHEMBL3698997,Klebsiella pneumoniae,,ACTIVITY,IC50,330.0,nM,chembl_amr_activities
CHEMBL3698998,Klebsiella pneumoniae,,ACTIVITY,IC50,620.0,nM,chembl_amr_activities
CHEMBL3698999,Klebsiella pneumoniae,,ACTIVITY,IC50,5310.0,nM,chembl_amr_activities
CHEMBL3699000,Klebsiella pneumoniae,,ACTIVITY,IC50,2660.0,nM,chembl_amr_activities
CHEMBL3699001,Klebsiella pneumoniae,,ACTIVITY,IC50,500.0,nM,chembl_amr_activities
CHEMBL3699002,Klebsiella pneumoniae,,ACTIVITY,IC50,360.0,nM,chembl_amr_activities
CHEMBL3698974,Klebsiella pneumoniae,,ACTIVITY,IC50,400.0,nM,chembl_amr_activities
CHEMBL3605984,Klebsiella pneumoniae,,ACTIVITY,IC50,80.0,nM,chembl_amr_activities
